dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1772758800,4,194.87,0.0,1.57,89.12,1.98,60.36,83.09,3.28
1772762400,4,225.67,0.03,3.17,84.6,2.38,60.71,84.94,5.46
1772766000,4,257.51,0.22,4.47,82.5,2.98,61.47,87.57,8.04
1772769600,4,282.53,0.44,4.61,87.88,3.72,63.12,91.16,10.93
1772773200,4,292.29,0.42,3.76,98.52,4.11,65.85,94.92,12.6
1772776800,4,290.93,0.29,2.75,109.59,4.16,69.74,99.39,13.18
1772780400,4,286.79,0.22,2.27,116.2,4.1,73.08,103.08,13.3
1772784000,4,277.24,0.2,2.1,117.24,3.86,73.44,103.32,12.49
1772787600,4,262.6,0.18,2.13,113.07,3.49,71.18,100.58,10.88
1772791200,4,249.05,0.17,2.42,106.21,3.09,68.1,97.05,9.04
1772794800,4,236.73,0.11,2.88,98.37,2.65,64.96,93.34,6.74
1772798400,4,219.47,0.02,2.79,92.78,2.3,62.43,90.17,4.43
1772802000,4,197.63,0.0,1.79,90.96,2.05,60.68,87.87,2.36
1772805600,4,190.74,0.0,1.37,90.12,1.93,60.24,87.33,1.76
1772809200,4,184.01,0.0,1.03,90.12,1.82,60.11,87.2,1.24
1772812800,4,177.4,0.0,0.75,90.99,1.73,60.09,87.15,0.73
1772816400,4,174.96,0.0,0.65,91.69,1.66,60.27,87.43,0.54
1772820000,4,171.82,0.0,0.56,92.08,1.56,60.32,87.55,0.39
1772823600,4,169.74,0.0,0.45,92.63,1.46,60.5,87.89,0.27
1772827200,4,169.41,0.0,0.38,93.7,1.42,60.81,88.44,0.2
1772830800,4,169.97,0.0,0.34,95.31,1.41,61.25,89.27,0.13
1772834400,4,171.43,0.0,0.32,96.85,1.44,61.74,90.05,0.06
1772838000,4,173.08,0.0,0.33,98.02,1.46,62.07,90.53,0.01
1772841600,4,175.09,0.0,0.35,98.59,1.48,62.31,90.67,0.0
1772845200,4,180.42,0.0,0.57,97.62,1.54,62.31,90.47,0.4
1772848800,4,192.24,0.01,1.17,95.49,1.69,62.11,90.42,1.42
1772852400,4,204.41,0.07,1.59,94.19,1.89,61.68,90.38,2.43
1772856000,4,210.89,0.12,1.54,95.38,2.08,61.26,90.22,3.24
1772859600,4,211.5,0.13,1.23,98.13,2.14,60.9,89.83,3.59
1772863200,4,209.63,0.11,0.99,99.98,2.12,60.62,89.35,3.75
1772866800,4,206.83,0.1,0.89,100.13,2.07,60.21,88.76,3.64
1772870400,4,202.4,0.09,0.86,98.44,1.99,59.14,87.46,3.28
1772874000,4,198.15,0.08,0.89,95.78,1.9,57.72,85.73,2.9
1772877600,4,195.27,0.07,0.97,92.96,1.81,56.32,84.09,2.49
1772881200,4,192.18,0.04,1.11,89.75,1.69,54.8,82.25,2.02
1772884800,4,188.2,0.01,1.15,86.7,1.57,53.2,80.3,1.5
1772888400,4,184.27,0.0,0.96,84.49,1.45,51.57,78.16,1.06
1772892000,3,182.32,0.0,0.82,82.37,1.34,49.83,75.76,0.93
1772895600,3,179.66,0.0,0.68,81.01,1.22,47.98,73.08,0.74
1772899200,3,175.18,0.0,0.49,80.0,1.03,46.2,70.21,0.4
1772902800,3,173.3,0.0,0.41,78.74,0.9,44.36,66.97,0.37
1772906400,3,171.59,0.0,0.35,77.4,0.78,42.36,63.5,0.41
1772910000,3,170.71,0.0,0.3,76.65,0.68,40.42,59.99,0.45
1772913600,3,171.03,0.0,0.27,75.95,0.61,38.63,56.54,0.49
1772917200,3,172.05,0.0,0.26,74.64,0.56,36.99,53.23,0.54
1772920800,3,174.19,0.0,0.31,72.76,0.63,35.54,50.09,0.69
1772924400,3,178.69,0.0,0.47,71.13,0.82,34.39,47.7,0.94
1772928000,3,184.26,0.0,0.69,69.34,1.08,33.37,46.27,1.13
1772931600,3,195.27,0.0,1.18,66.63,1.34,32.83,46.14,1.84
1772935200,3,214.0,0.04,2.09,63.36,1.64,32.95,47.3,3.14
1772938800,3,231.66,0.25,2.57,62.07,2.0,33.28,48.81,4.55
1772942400,3,244.11,0.37,2.44,66.21,2.32,34.0,50.53,6.08
1772946000,3,251.16,0.3,2.09,73.65,2.43,35.65,52.78,7.47
1772949600,3,253.79,0.22,1.8,79.8,2.39,37.79,55.13,8.63
1772953200,3,250.74,0.19,1.69,82.6,2.23,38.98,56.33,9.05
1772956800,3,239.03,0.17,1.59,81.61,1.93,38.41,55.49,8.15
1772960400,3,220.49,0.14,1.46,78.28,1.58,36.56,53.21,6.54
1772964000,3,201.94,0.11,1.32,74.26,1.26,34.72,51.11,4.73
1772967600,3,189.85,0.08,1.36,71.11,1.02,33.81,50.3,3.45
1772971200,3,180.58,0.02,1.33,69.17,0.86,33.68,50.56,2.42
1772974800,3,173.46,0.0,1.04,69.21,0.76,34.13,51.67,1.7
1772978400,3,170.42,0.0,0.85,69.94,0.72,35.05,53.34,1.39
1772982000,3,167.39,0.0,0.68,70.68,0.66,35.91,54.92,1.1
1772985600,3,164.12,0.0,0.53,71.47,0.59,36.62,56.25,0.84
1772989200,3,162.41,0.0,0.45,72.48,0.54,37.29,57.47,0.74
1772992800,3,159.98,0.0,0.37,73.79,0.48,38.02,58.66,0.67
1772996400,3,159.1,0.0,0.32,75.6,0.47,38.9,60.13,0.62
1773000000,3,159.78,0.0,0.31,77.93,0.51,40.02,61.87,0.62
1773003600,3,161.33,0.0,0.33,80.34,0.58,41.2,63.58,0.64
1773007200,3,164.38,0.0,0.4,82.63,0.7,42.28,64.76,0.65
1773010800,3,168.05,0.0,0.49,83.83,0.85,43.2,65.69,0.68
1773014400,3,171.72,0.0,0.6,83.83,0.99,43.95,67.04,0.74
1773018000,3,177.28,0.0,0.84,82.35,1.22,44.4,67.39,0.97
1773021600,3,186.32,0.02,1.3,80.46,1.45,44.82,67.52,1.43
1773025200,3,194.11,0.09,1.54,79.55,1.62,45.17,67.82,1.88
1773028800,3,198.81,0.14,1.4,81.11,1.69,45.66,68.73,2.31
1773032400,3,200.94,0.14,1.14,84.53,1.68,46.48,69.95,2.7
1773036000,3,200.96,0.13,0.95,87.34,1.62,47.43,70.91,3.08
1773039600,3,199.71,0.12,0.87,88.84,1.51,48.25,71.54,3.23
1773043200,3,195.28,0.11,0.84,87.55,1.34,48.22,71.11,2.97
1773046800,3,189.98,0.1,0.84,84.89,1.18,47.79,70.32,2.65
1773050400,3,186.22,0.09,0.91,82.15,1.05,47.51,69.77,2.3
1773054000,3,182.59,0.06,1.08,79.61,0.94,47.24,69.3,1.89
